NONCTLTRTSETID,PlantSpecies2018,FungalGenus2018,EMF_ORIGIN_TED,EMF_ORIGIN_ALT,Hoeksema2018,EXPERIMENTID,CTLTRTSETID,LASTNAME1,LASTNAME2,PAPERYEAR,JOURNALNAME,PAPERTITLE,PAPERDATASOURCENAME,EFFECTSIZE1,ESTVAR1,ESTVAR3,ctrl_mass,ctrl_reps,ctrl_sd,trt_mass,trt_reps,trt_sd,PlantFamily,PlantSpecies,PlantSpeciesMar2017,FungalGenus,PLANTLIFEHISTORY,FUNGROUP,NONMYCOCONTROL,NONMYCOCONTROL2,FERTP,FERTN,INOC.COMPLEXITY,STERILIZED,MYCORRHIZAETYPE,LOCATION,DOMESTICATED,Rua2016,Rua2017,Loc_Ad_appropriate,LA_Code,Plant_Lat,Plant_Long,Fung_Lat,Fung_Long,Soil_Lat,Soil_Long,AM_single_genus,EM_single_genus,Karst2018
9669,trifolium_subterraneum,rhizophagus,NA,NA,YES,775,9674,Asghari, ,2008,International Journal of Plant Production,Vesicular-arbuscular (VA) mycorrhizae improve salinity tolerance in pre-inoculation subterranean clover (Trifolium subterraneum) seedlings,Sept 2010 Main Search,1.489992434,0.666666667,NA,297.054,3,NA,1318.047,3,NA,fabaceae,trifolium_subterraneum,NA,rhizoglomus,annual_biennial,Nfixforb,none,mics_not_added,Pno,Nyes,Single,STERyes,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
9670,trifolium_subterraneum,rhizophagus,NA,NA,YES,775,9675,Asghari, ,2008,International Journal of Plant Production,Vesicular-arbuscular (VA) mycorrhizae improve salinity tolerance in pre-inoculation subterranean clover (Trifolium subterraneum) seedlings,Sept 2010 Main Search,1.24889879,0.666666667,NA,317.442,3,NA,1106.762,3,NA,fabaceae,trifolium_subterraneum,NA,rhizoglomus,annual_biennial,Nfixforb,none,mics_not_added,Pno,Nyes,Single,STERyes,AM,lab,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
9680,musa_aab,scutellospora,NA,NA,YES,777,9684,Gonzalez,Cuenca,2008,REVISTA DE LA FACULTAD DE AGRONOMIA DE LA UNIVERSIDAD DEL ZUL,Response of plantain plants (Musa AAB cv. Horn) to inoculation with indigenous and introduced arbuscular mycorrhizal fungi (AMF) under field conditions,Sept 2010 Main Search,0.610007536,0.2,NA,1131.9,10,NA,2083.2,10,NA,musaceae,musa_aab,NA,dentiscutata,perennial,nonNwood,none,mics_not_added,Pno,Nno,Single,STERno,AM,field,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
9681,musa_aab,rhizophagus,NA,NA,YES,777,9684,Gonzalez,Cuenca,2008,REVISTA DE LA FACULTAD DE AGRONOMIA DE LA UNIVERSIDAD DEL ZUL,Response of plantain plants (Musa AAB cv. Horn) to inoculation with indigenous and introduced arbuscular mycorrhizal fungi (AMF) under field conditions,Sept 2010 Main Search,0.073476723,0.2,NA,1131.9,10,NA,1218.2,10,NA,musaceae,musa_aab,NA,rhizoglomus,perennial,nonNwood,none,mics_not_added,Pno,Nno,Single,STERno,AM,field,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
9682,musa_aab,NA,NA,NA,YES,777,9684,Gonzalez,Cuenca,2008,REVISTA DE LA FACULTAD DE AGRONOMIA DE LA UNIVERSIDAD DEL ZUL,Response of plantain plants (Musa AAB cv. Horn) to inoculation with indigenous and introduced arbuscular mycorrhizal fungi (AMF) under field conditions,Sept 2010 Main Search,-0.040200078,0.2,NA,1131.9,10,NA,1087.3,10,NA,musaceae,musa_aab,NA,NA,perennial,nonNwood,none,mics_not_added,Pno,Nno,Multi,STERno,AM,field,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NO,NO,NO
9683,musa_aab,NA,NA,NA,YES,777,9684,Gonzalez,Cuenca,2008,REVISTA DE LA FACULTAD DE AGRONOMIA DE LA UNIVERSIDAD DEL ZUL,Response of plantain plants (Musa AAB cv. Horn) to inoculation with indigenous and introduced arbuscular mycorrhizal fungi (AMF) under field conditions,Sept 2010 Main Search,-0.16503218,0.2,NA,1131.9,10,NA,959.7,10,NA,musaceae,musa_aab,NA,NA,perennial,nonNwood,none,mics_not_added,Pno,Nno,Multi,STERno,AM,field,DOMESTICATED,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NO,NO,NO
9706,lespedeza_bicolor,NA,NA,NA,YES,778,9703,Maki,Nomachi,2008,Plant and Soil,Plant symbiotic microorganisms in acid sulfate soil: significance in the growth of pioneer plants,Sept 2010 Main Search,0.666908935,0.153846154,NA,31.577,13,NA,61.5185,13,NA,fabaceae,lespedeza_bicolor,NA,NA,perennial,Nfixwood,none,mics_not_added,Pno,Nno,Whole,STERno,AM,lab,WILD,NO,NO,YES,L,NA,NA,34.796219,137.121775,34.796219,137.121775,NO,NO,NO
9707,lespedeza_bicolor,NA,NA,NA,YES,778,9704,Maki,Nomachi,2008,Plant and Soil,Plant symbiotic microorganisms in acid sulfate soil: significance in the growth of pioneer plants,Sept 2010 Main Search,0.484744332,0.153846154,NA,36.2949,13,NA,58.9342,13,NA,fabaceae,lespedeza_bicolor,NA,NA,perennial,Nfixwood,none,mics_not_added,Pno,Nno,Whole,STERno,AM,lab,WILD,NO,NO,YES,L,NA,NA,34.796219,137.121775,34.796219,137.121775,NO,NO,NO
9708,lespedeza_bicolor,NA,NA,NA,YES,778,9705,Maki,Nomachi,2008,Plant and Soil,Plant symbiotic microorganisms in acid sulfate soil: significance in the growth of pioneer plants,Sept 2010 Main Search,0.650495726,0.153846154,NA,18.2746,13,NA,35.0231,13,NA,fabaceae,lespedeza_bicolor,NA,NA,perennial,Nfixwood,none,mics_not_added,Pno,Nno,Whole,STERno,AM,lab,WILD,NO,NO,YES,L,NA,NA,34.796219,137.121775,34.796219,137.121775,NO,NO,NO
9709,miscanthus_sinensis,NA,NA,NA,YES,781,9710,Maki,Nomachi,2008,Plant and Soil,Plant symbiotic microorganisms in acid sulfate soil: significance in the growth of pioneer plants,Sept 2010 Main Search,2.573013313,0.133333333,NA,10.6294,15,NA,139.301,15,NA,poaceae,miscanthus_sinensis,NA,NA,perennial,C4grass,none,mics_not_added,Pno,Nno,Whole,STERno,AM,lab,DOMESTICATED,NO,NO,YES,L,NA,NA,34.796219,137.121775,34.796219,137.121775,NO,NO,NO
9711,trifolium_repens,funneliformis,NA,NA,YES,779,9715,Azcon,del Carmen Peralvarez,2009,Applied Soil Ecology,Antioxidant activities and metal acquisition in mycorrhizal plants growing in a heavy-metal multicontaminated soil amended with treated lignocellulosic agrowaste,Sept 2010 Main Search,0.189368434,0.4,NA,3818,5,NA,4614,5,NA,fabaceae,trifolium_repens,NA,funneliformis,perennial,Nfixforb,microbial wash,microbes_added,Pno,Nno,Single,STERyes,AM,lab,FORAGECROP,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
9712,trifolium_repens,funneliformis,NA,NA,YES,779,9716,Azcon,del Carmen Peralvarez,2009,Applied Soil Ecology,Antioxidant activities and metal acquisition in mycorrhizal plants growing in a heavy-metal multicontaminated soil amended with treated lignocellulosic agrowaste,Sept 2010 Main Search,0.983623852,0.4,NA,804,5,NA,2150,5,NA,fabaceae,trifolium_repens,NA,funneliformis,perennial,Nfixforb,microbial wash,microbes_added,Pno,Nno,Single,STERyes,AM,lab,FORAGECROP,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
9713,trifolium_repens,funneliformis,NA,NA,YES,779,9715,Azcon,del Carmen Peralvarez,2009,Applied Soil Ecology,Antioxidant activities and metal acquisition in mycorrhizal plants growing in a heavy-metal multicontaminated soil amended with treated lignocellulosic agrowaste,Sept 2010 Main Search,0.472325447,0.4,NA,3818,5,NA,6123,5,NA,fabaceae,trifolium_repens,NA,funneliformis,perennial,Nfixforb,microbial wash,microbes_added,Pno,Nno,Single,STERyes,AM,lab,FORAGECROP,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
9714,trifolium_repens,funneliformis,NA,NA,YES,779,9716,Azcon,del Carmen Peralvarez,2009,Applied Soil Ecology,Antioxidant activities and metal acquisition in mycorrhizal plants growing in a heavy-metal multicontaminated soil amended with treated lignocellulosic agrowaste,Sept 2010 Main Search,0.630265661,0.4,NA,804,5,NA,1510,5,NA,fabaceae,trifolium_repens,NA,funneliformis,perennial,Nfixforb,microbial wash,microbes_added,Pno,Nno,Single,STERyes,AM,lab,FORAGECROP,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,YES,NO,NO
9717,eucalyptus_tetrodonta,nothocastoreum,8,7,YES,782,9725,Reddell,Gordon,1999,Australian Journal of Botany,Ectomycorrhizas in Eucalyptus tetrodonta and E. miniata Forest Communities in Tropical Northern Australia and their Role in the Rehabilitation of these Forests Following Mining,Sept 2010 Main Search,1.192138347,0.166666667,NA,0.68,12,NA,2.24,12,NA,myrtaceae,eucalyptus_tetrodonta,eucalyptus_tetrodonta,nothocastoreum,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Single,STERno,EM,lab,NA,NO,YES,YES,M,NA,NA,12.679453,141.921781,20.051042,146.253025,NO,NO,YES
9718,eucalyptus_tetrodonta,laccaria,18,17,YES,782,9725,Reddell,Gordon,1999,Australian Journal of Botany,Ectomycorrhizas in Eucalyptus tetrodonta and E. miniata Forest Communities in Tropical Northern Australia and their Role in the Rehabilitation of these Forests Following Mining,Sept 2010 Main Search,1.155770703,0.166666667,NA,0.68,12,NA,2.16,12,NA,myrtaceae,eucalyptus_tetrodonta,eucalyptus_tetrodonta,laccaria,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Single,STERno,EM,lab,NA,NO,YES,YES,M,NA,NA,11.889119,142.307822,20.051042,146.253025,NO,NO,YES
9719,eucalyptus_tetrodonta,pisolithus,22,21,YES,782,9725,Reddell,Gordon,1999,Australian Journal of Botany,Ectomycorrhizas in Eucalyptus tetrodonta and E. miniata Forest Communities in Tropical Northern Australia and their Role in the Rehabilitation of these Forests Following Mining,Sept 2010 Main Search,1.122826547,0.166666667,NA,0.68,12,NA,2.09,12,NA,myrtaceae,eucalyptus_tetrodonta,eucalyptus_tetrodonta,pisolithus,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Single,STERno,EM,lab,NA,NO,YES,YES,M,NA,NA,17.266814,145.476164,20.051042,146.253025,NO,YES,YES
9720,eucalyptus_tetrodonta,NA,NA,NA,YES,782,9725,Reddell,Gordon,1999,Australian Journal of Botany,Ectomycorrhizas in Eucalyptus tetrodonta and E. miniata Forest Communities in Tropical Northern Australia and their Role in the Rehabilitation of these Forests Following Mining,Sept 2010 Main Search,1.043182484,0.166666667,NA,0.68,12,NA,1.93,12,NA,myrtaceae,eucalyptus_tetrodonta,eucalyptus_tetrodonta,NA,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Single,STERno,EM,lab,NA,NO,YES,YES,M,NA,NA,12.228167,136.794481,20.051042,146.253025,NO,YES,YES
9721,eucalyptus_tetrodonta,scleroderma,22,21,YES,782,9725,Reddell,Gordon,1999,Australian Journal of Botany,Ectomycorrhizas in Eucalyptus tetrodonta and E. miniata Forest Communities in Tropical Northern Australia and their Role in the Rehabilitation of these Forests Following Mining,Sept 2010 Main Search,0.973449146,0.166666667,NA,0.68,12,NA,1.8,12,NA,myrtaceae,eucalyptus_tetrodonta,eucalyptus_tetrodonta,scleroderma,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Single,STERno,EM,lab,NA,NO,YES,YES,M,NA,NA,12.679453,141.921781,20.051042,146.253025,NO,YES,YES
9722,eucalyptus_tetrodonta,tylopilus,20,19,YES,782,9725,Reddell,Gordon,1999,Australian Journal of Botany,Ectomycorrhizas in Eucalyptus tetrodonta and E. miniata Forest Communities in Tropical Northern Australia and their Role in the Rehabilitation of these Forests Following Mining,Sept 2010 Main Search,0.632522559,0.166666667,NA,0.68,12,NA,1.28,12,NA,myrtaceae,eucalyptus_tetrodonta,eucalyptus_tetrodonta,tylopilus,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Single,STERno,EM,lab,NA,NO,YES,YES,M,NA,NA,12.551081,141.831447,20.051042,146.253025,NO,YES,YES
9723,eucalyptus_tetrodonta,NA,NA,NA,YES,782,9725,Reddell,Gordon,1999,Australian Journal of Botany,Ectomycorrhizas in Eucalyptus tetrodonta and E. miniata Forest Communities in Tropical Northern Australia and their Role in the Rehabilitation of these Forests Following Mining,Sept 2010 Main Search,0.480972661,0.166666667,NA,0.68,12,NA,1.1,12,NA,myrtaceae,eucalyptus_tetrodonta,eucalyptus_tetrodonta,NA,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Single,STERno,EM,lab,NA,NO,YES,YES,M,NA,NA,12.228167,136.794481,20.051042,146.253025,NO,YES,YES
9724,eucalyptus_tetrodonta,zelleromyces,10,9,YES,782,9725,Reddell,Gordon,1999,Australian Journal of Botany,Ectomycorrhizas in Eucalyptus tetrodonta and E. miniata Forest Communities in Tropical Northern Australia and their Role in the Rehabilitation of these Forests Following Mining,Sept 2010 Main Search,0.257829109,0.166666667,NA,0.68,12,NA,0.88,12,NA,myrtaceae,eucalyptus_tetrodonta,eucalyptus_tetrodonta,zelleromyces,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Single,STERno,EM,lab,NA,NO,YES,YES,M,NA,NA,12.679453,141.921781,20.051042,146.253025,NO,YES,YES
9726,rosa_multiflora,NA,NA,NA,YES,708,9730,Cartmill,Alarcon,2007,Journal of Plant Nutrition,Arbuscular mycorrhizal fungi enhance tolerance of Rosa multiflora cv. burr to bicarbonate in irrigation water,Sept 2010 Main Search,0.159064695,0.222222222,0.032327843,2.9,9,0.9,3.4,9,1.5,rosaceae,rosa_multiflora,NA,NA,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Multi,STERyes,AM,lab,WILD,NO,NO,YES,I,32.662111,-94.051203,23.204811,-103.174036,NA,NA,NO,NO,NO
9727,rosa_multiflora,NA,NA,NA,YES,708,9731,Cartmill,Alarcon,2007,Journal of Plant Nutrition,Arbuscular mycorrhizal fungi enhance tolerance of Rosa multiflora cv. burr to bicarbonate in irrigation water,Sept 2010 Main Search,0.14518201,0.222222222,0.027312363,3.2,9,1.2,3.7,9,1.2,rosaceae,rosa_multiflora,NA,NA,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Multi,STERyes,AM,lab,WILD,NO,NO,YES,I,32.662111,-94.051203,23.204811,-103.174036,NA,NA,NO,NO,NO
9728,rosa_multiflora,NA,NA,NA,YES,708,9732,Cartmill,Alarcon,2007,Journal of Plant Nutrition,Arbuscular mycorrhizal fungi enhance tolerance of Rosa multiflora cv. burr to bicarbonate in irrigation water,Sept 2010 Main Search,0.205852054,0.222222222,0.055888566,3.5,9,1.8,4.3,9,2.1,rosaceae,rosa_multiflora,NA,NA,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Multi,STERyes,AM,lab,WILD,NO,NO,YES,I,32.662111,-94.051203,23.204811,-103.174036,NA,NA,NO,NO,NO
9729,rosa_multiflora,NA,NA,NA,YES,708,9733,Cartmill,Alarcon,2007,Journal of Plant Nutrition,Arbuscular mycorrhizal fungi enhance tolerance of Rosa multiflora cv. burr to bicarbonate in irrigation water,Sept 2010 Main Search,0,0.222222222,0.050094518,4.6,9,2.7,4.6,9,1.5,rosaceae,rosa_multiflora,NA,NA,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Multi,STERyes,AM,lab,WILD,NO,NO,YES,I,32.662111,-94.051203,23.204811,-103.174036,NA,NA,NO,NO,NO
9734,retama_sphaerocarpa,rhizophagus,NA,NA,YES,698,9749,Palenzuela,Azcon-Aguilar,2002,Biology and Fertility of Soils,Effects of mycorrhizal inoculation of shrubs from Mediterranean ecosystems and composted residue application on transplant performance and mycorrhizal developments in a desertified soil,Sept 2010 Main Search,0.356674944,0.4,NA,0.7,5,NA,1,5,NA,fabaceae,retama_sphaerocarpa,NA,rhizoglomus,perennial,Nfixwood,microbial wash,microbes_added,Pno,Nno,Single,STERno,AM,field,WILD,NO,NO,YES,K,37.198742,-3.615397,NA,NA,38.383333,-1.16667,YES,NO,NO
9735,pistacia_lentiscus,rhizophagus,NA,NA,YES,698,9744,Palenzuela,Azcon-Aguilar,2002,Biology and Fertility of Soils,Effects of mycorrhizal inoculation of shrubs from Mediterranean ecosystems and composted residue application on transplant performance and mycorrhizal developments in a desertified soil,Sept 2010 Main Search,0.182321557,0.4,NA,2,5,NA,2.4,5,NA,anacardiaceae,pistacia_lentiscus,NA,rhizoglomus,perennial,nonNwood,microbial wash,microbes_added,Pno,Nno,Single,STERno,AM,field,WILD,NO,NO,YES,K,37.198742,-3.615397,NA,NA,38.383333,-1.16667,YES,NO,NO
9736,olea_europaea,rhizophagus,NA,NA,YES,698,9747,Palenzuela,Azcon-Aguilar,2002,Biology and Fertility of Soils,Effects of mycorrhizal inoculation of shrubs from Mediterranean ecosystems and composted residue application on transplant performance and mycorrhizal developments in a desertified soil,Sept 2010 Main Search,0.904456274,0.4,NA,1.7,5,NA,4.2,5,NA,oleaceae,olea_europaea,NA,rhizoglomus,perennial,Nfixwood,microbial wash,microbes_added,Pno,Nno,Single,STERno,AM,field,DOMESTICATED,NO,NO,YES,K,37.198742,-3.615397,NA,NA,38.383333,-1.16667,YES,NO,NO
9737,rhamnus_lycioides,rhizophagus,NA,NA,YES,698,9746,Palenzuela,Azcon-Aguilar,2002,Biology and Fertility of Soils,Effects of mycorrhizal inoculation of shrubs from Mediterranean ecosystems and composted residue application on transplant performance and mycorrhizal developments in a desertified soil,Sept 2010 Main Search,1.056052674,0.4,NA,0.8,5,NA,2.3,5,NA,rhamnaceae,rhamnus_lycioides,NA,rhizoglomus,perennial,nonNwood,microbial wash,microbes_added,Pno,Nno,Single,STERno,AM,field,WILD,NO,NO,YES,K,37.198742,-3.615397,NA,NA,38.383333,-1.16667,YES,NO,NO
9738,rhamnus_lycioides,rhizophagus,NA,NA,YES,698,9742,Palenzuela,Azcon-Aguilar,2002,Biology and Fertility of Soils,Effects of mycorrhizal inoculation of shrubs from Mediterranean ecosystems and composted residue application on transplant performance and mycorrhizal developments in a desertified soil,Sept 2010 Main Search,0.747214402,0.4,NA,0.9,5,NA,1.9,5,NA,rhamnaceae,rhamnus_lycioides,NA,rhizoglomus,perennial,nonNwood,microbial wash,microbes_added,Pno,Nno,Single,STERno,AM,field,WILD,NO,NO,YES,K,37.198742,-3.615397,NA,NA,38.383333,-1.16667,YES,NO,NO
9739,pistacia_lentiscus,rhizophagus,NA,NA,YES,698,9745,Palenzuela,Azcon-Aguilar,2002,Biology and Fertility of Soils,Effects of mycorrhizal inoculation of shrubs from Mediterranean ecosystems and composted residue application on transplant performance and mycorrhizal developments in a desertified soil,Sept 2010 Main Search,0.371563556,0.4,NA,2,5,NA,2.9,5,NA,anacardiaceae,pistacia_lentiscus,NA,rhizoglomus,perennial,nonNwood,microbial wash,microbes_added,Pno,Nno,Single,STERno,AM,field,WILD,NO,NO,YES,K,37.198742,-3.615397,NA,NA,38.383333,-1.16667,YES,NO,NO
9740,retama_sphaerocarpa,rhizophagus,NA,NA,YES,698,9748,Palenzuela,Azcon-Aguilar,2002,Biology and Fertility of Soils,Effects of mycorrhizal inoculation of shrubs from Mediterranean ecosystems and composted residue application on transplant performance and mycorrhizal developments in a desertified soil,Sept 2010 Main Search,0.510825624,0.4,NA,0.6,5,NA,1,5,NA,fabaceae,retama_sphaerocarpa,NA,rhizoglomus,perennial,Nfixwood,microbial wash,microbes_added,Pno,Nno,Single,STERno,AM,field,WILD,NO,NO,YES,K,37.198742,-3.615397,NA,NA,38.383333,-1.16667,YES,NO,NO
9741,olea_europaea,rhizophagus,NA,NA,YES,698,9743,Palenzuela,Azcon-Aguilar,2002,Biology and Fertility of Soils,Effects of mycorrhizal inoculation of shrubs from Mediterranean ecosystems and composted residue application on transplant performance and mycorrhizal developments in a desertified soil,Sept 2010 Main Search,0.980829253,0.4,NA,1.5,5,NA,4,5,NA,oleaceae,olea_europaea,NA,rhizoglomus,perennial,Nfixwood,microbial wash,microbes_added,Pno,Nno,Single,STERno,AM,field,DOMESTICATED,NO,NO,YES,K,37.198742,-3.615397,NA,NA,38.383333,-1.16667,YES,NO,NO
9750,eucalyptus_miniata,nothocastoreum,8,7,YES,784,9759,Reddell,Gordon,1999,Australian Journal of Botany,Ectomycorrhizas in Eucalyptus tetrodonta and E. miniata Forest Communities in Tropical Northern Australia and their Role in the Rehabilitation of these Forests Following Mining,Sept 2010 Main Search,0.387765531,0.083333333,NA,1.71,24,NA,2.52,24,NA,myrtaceae,eucalyptus_miniata,eucalyptus_miniata,nothocastoreum,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Single,STERno,EM,lab,NA,NO,YES,YES,M,NA,NA,12.679453,141.921781,20.051042,146.253025,NO,NO,YES
9751,eucalyptus_miniata,NA,NA,NA,YES,784,9759,Reddell,Gordon,1999,Australian Journal of Botany,Ectomycorrhizas in Eucalyptus tetrodonta and E. miniata Forest Communities in Tropical Northern Australia and their Role in the Rehabilitation of these Forests Following Mining,Sept 2010 Main Search,0.359594654,0.083333333,NA,1.71,24,NA,2.45,24,NA,myrtaceae,eucalyptus_miniata,eucalyptus_miniata,NA,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Single,STERno,EM,lab,NA,NO,YES,YES,M,NA,NA,12.228167,136.794481,20.051042,146.253025,NO,YES,YES
9752,eucalyptus_miniata,elaphomyces,4,3,YES,784,9759,Reddell,Gordon,1999,Australian Journal of Botany,Ectomycorrhizas in Eucalyptus tetrodonta and E. miniata Forest Communities in Tropical Northern Australia and their Role in the Rehabilitation of these Forests Following Mining,Sept 2010 Main Search,0.334799995,0.083333333,NA,1.71,24,NA,2.39,24,NA,myrtaceae,eucalyptus_miniata,eucalyptus_miniata,elaphomyces,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Single,STERno,EM,lab,NA,NO,YES,YES,M,NA,NA,16.966831,145.649914,20.051042,146.253025,NO,YES,YES
9753,eucalyptus_miniata,scleroderma,22,21,YES,784,9759,Reddell,Gordon,1999,Australian Journal of Botany,Ectomycorrhizas in Eucalyptus tetrodonta and E. miniata Forest Communities in Tropical Northern Australia and their Role in the Rehabilitation of these Forests Following Mining,Sept 2010 Main Search,0.25196399,0.083333333,NA,1.71,24,NA,2.2,24,NA,myrtaceae,eucalyptus_miniata,eucalyptus_miniata,scleroderma,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Single,STERno,EM,lab,NA,NO,YES,YES,M,NA,NA,17.266814,145.476164,20.051042,146.253025,NO,YES,YES
9754,eucalyptus_miniata,gautieria,7,6,YES,784,9759,Reddell,Gordon,1999,Australian Journal of Botany,Ectomycorrhizas in Eucalyptus tetrodonta and E. miniata Forest Communities in Tropical Northern Australia and their Role in the Rehabilitation of these Forests Following Mining,Sept 2010 Main Search,0.219628609,0.083333333,NA,1.71,24,NA,2.13,24,NA,myrtaceae,eucalyptus_miniata,eucalyptus_miniata,gautieria,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Single,STERno,EM,lab,NA,NO,YES,YES,M,NA,NA,16.966831,145.649914,20.051042,146.253025,NO,YES,YES
9755,eucalyptus_miniata,pisolithus,22,21,YES,784,9759,Reddell,Gordon,1999,Australian Journal of Botany,Ectomycorrhizas in Eucalyptus tetrodonta and E. miniata Forest Communities in Tropical Northern Australia and their Role in the Rehabilitation of these Forests Following Mining,Sept 2010 Main Search,0.205443974,0.083333333,NA,1.71,24,NA,2.1,24,NA,myrtaceae,eucalyptus_miniata,eucalyptus_miniata,pisolithus,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Single,STERno,EM,lab,NA,NO,YES,YES,M,NA,NA,20.348717,146.18265,20.051042,146.253025,NO,YES,YES
9756,eucalyptus_miniata,mesophellia,8,7,YES,784,9759,Reddell,Gordon,1999,Australian Journal of Botany,Ectomycorrhizas in Eucalyptus tetrodonta and E. miniata Forest Communities in Tropical Northern Australia and their Role in the Rehabilitation of these Forests Following Mining,Sept 2010 Main Search,0.205443974,0.083333333,NA,1.71,24,NA,2.1,24,NA,myrtaceae,eucalyptus_miniata,eucalyptus_miniata,mesophellia,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Single,STERno,EM,lab,NA,NO,YES,YES,M,NA,NA,16.966831,145.649914,20.051042,146.253025,NO,YES,YES
9757,eucalyptus_miniata,elaphomyces,4,3,YES,784,9759,Reddell,Gordon,1999,Australian Journal of Botany,Ectomycorrhizas in Eucalyptus tetrodonta and E. miniata Forest Communities in Tropical Northern Australia and their Role in the Rehabilitation of these Forests Following Mining,Sept 2010 Main Search,0.176456437,0.083333333,NA,1.71,24,NA,2.04,24,NA,myrtaceae,eucalyptus_miniata,eucalyptus_miniata,elaphomyces,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Single,STERno,EM,lab,NA,NO,YES,YES,M,NA,NA,16.966831,145.649914,20.051042,146.253025,NO,YES,YES
9758,eucalyptus_miniata,gummiglobus,8,7,YES,784,9759,Reddell,Gordon,1999,Australian Journal of Botany,Ectomycorrhizas in Eucalyptus tetrodonta and E. miniata Forest Communities in Tropical Northern Australia and their Role in the Rehabilitation of these Forests Following Mining,Sept 2010 Main Search,0.094778406,0.083333333,NA,1.71,24,NA,1.88,24,NA,myrtaceae,eucalyptus_miniata,eucalyptus_miniata,gummiglobus,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Single,STERno,EM,lab,NA,NO,YES,YES,M,NA,NA,16.966831,145.649914,20.051042,146.253025,NO,YES,YES
